[Header]	
System	NPOC-TN	
S/W Version	1.00	
User	Grossman	
Date/Time	5/2/2021 11:43:54 AM	

[System]	
Instrument Options	TOC/ASI/TN/	

[Data]	
Type	Sample Name	Sample ID	Cal. Curve	Date / Time	Inj. No.	Analysis(Inj.)	Area	Mean Area	Conc.	Mean Conc.	Result	Vial	Excluded	
Unknown	FLUSH	FLUSH	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_06_04_14.cal	4/10/2021 3:22:52 PM	2	TN	0.000	0.2390	0.000	0.02648	NPOC:0.04638mg/L TN:0.02648mg/L	0	1	
Unknown	FLUSH	FLUSH	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_06_04_14.cal	4/10/2021 3:28:22 PM	3	TN	0.1943	0.2390	0.02153	0.02648	NPOC:0.04638mg/L TN:0.02648mg/L	0	0	
Unknown	FLUSH	FLUSH	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_05_01_22.cal	4/10/2021 3:35:15 PM	1	NPOC	0.1296	0.06480	0.05887	0.02944	NPOC:0.02944mg/L TN:0.00158mg/L	0	0	
Unknown	FLUSH	FLUSH	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_05_01_22.cal	4/10/2021 3:37:23 PM	2	NPOC	0.000	0.06480	0.000	0.02944	NPOC:0.02944mg/L TN:0.00158mg/L	0	0	
Unknown	FLUSH	FLUSH	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_06_04_14.cal	4/10/2021 3:35:15 PM	1	TN	0.2971	0.01425	0.03292	0.00158	NPOC:0.02944mg/L TN:0.00158mg/L	0	1	
Unknown	FLUSH	FLUSH	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_06_04_14.cal	4/10/2021 3:37:23 PM	2	TN	0.000	0.01425	0.000	0.00158	NPOC:0.02944mg/L TN:0.00158mg/L	0	0	
Unknown	FLUSH	FLUSH	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_06_04_14.cal	4/10/2021 3:42:43 PM	3	TN	0.02850	0.01425	0.00316	0.00158	NPOC:0.02944mg/L TN:0.00158mg/L	0	0	
Unknown	FLUSH	FLUSH	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_05_01_22.cal	4/10/2021 3:49:32 PM	1	NPOC	0.1688	0.1272	0.07668	0.05776	NPOC:0.05776mg/L TN:0.01136mg/L	0	0	
Unknown	FLUSH	FLUSH	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_05_01_22.cal	4/10/2021 3:51:37 PM	2	NPOC	0.08550	0.1272	0.03884	0.05776	NPOC:0.05776mg/L TN:0.01136mg/L	0	0	
Unknown	FLUSH	FLUSH	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_06_04_14.cal	4/10/2021 3:49:32 PM	1	TN	0.09760	0.1025	0.01082	0.01136	NPOC:0.05776mg/L TN:0.01136mg/L	0	0	
Unknown	FLUSH	FLUSH	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_06_04_14.cal	4/10/2021 3:51:37 PM	2	TN	0.1074	0.1025	0.01190	0.01136	NPOC:0.05776mg/L TN:0.01136mg/L	0	0	
Standard	AUTO 0-10 TOC	NPOC Std 3		4/10/2021 3:58:25 PM	1	NPOC	0.1874	0.2453	0.000	 	 	0	0	
Standard	AUTO 0-10 TOC	NPOC Std 3		4/10/2021 4:00:30 PM	2	NPOC	0.3032	0.2453	0.000	 	 	0	0	
Standard	AUTO 0-10 TOC	NPOC Std 3		4/10/2021 4:09:50 PM	1	NPOC	5.530	5.600	2.000	 	 	61	0	
Standard	AUTO 0-10 TOC	NPOC Std 3		4/10/2021 4:12:03 PM	2	NPOC	5.814	5.600	2.000	 	 	61	1	
Standard	AUTO 0-10 TOC	NPOC Std 3		4/10/2021 4:14:08 PM	3	NPOC	5.670	5.600	2.000	 	 	61	0	
Standard	AUTO 0-10 TOC	NPOC Std 3		4/10/2021 4:21:41 PM	1	NPOC	11.11	11.16	4.000	 	 	61	0	
Standard	AUTO 0-10 TOC	NPOC Std 3		4/10/2021 4:23:47 PM	2	NPOC	11.21	11.16	4.000	 	 	61	0	
Standard	AUTO 0-10 TOC	NPOC Std 3		4/10/2021 4:31:36 PM	1	NPOC	17.15	16.96	6.000	 	 	61	0	
Standard	AUTO 0-10 TOC	NPOC Std 3		4/10/2021 4:33:59 PM	2	NPOC	16.76	16.96	6.000	 	 	61	0	
Standard	AUTO 0-10 TOC	NPOC Std 3		4/10/2021 4:41:47 PM	1	NPOC	22.32	22.37	8.000	 	 	61	0	
Standard	AUTO 0-10 TOC	NPOC Std 3		4/10/2021 4:44:08 PM	2	NPOC	22.42	22.37	8.000	 	 	61	0	
Standard	AUTO 0-10 TOC	NPOC Std 3		4/10/2021 4:52:03 PM	1	NPOC	27.90	27.77	10.00	 	 	61	0	
Standard	AUTO 0-10 TOC	NPOC Std 3		4/10/2021 4:54:23 PM	2	NPOC	27.63	27.77	10.00	 	 	61	0	
Standard	AUTO 0-10 TN	TN Std 3		4/10/2021 4:58:03 PM	1	TN	0.000	0.000	0.000	 	 	0	0	
Standard	AUTO 0-10 TN	TN Std 3		4/10/2021 5:00:13 PM	2	TN	0.1732	0.000	0.000	 	 	0	1	
Standard	AUTO 0-10 TN	TN Std 3		4/10/2021 5:02:14 PM	3	TN	0.000	0.000	0.000	 	 	0	0	
Standard	AUTO 0-10 TN	TN Std 3		4/10/2021 5:10:46 PM	1	TN	16.10	15.97	2.000	 	 	61	0	
Standard	AUTO 0-10 TN	TN Std 3		4/10/2021 5:13:41 PM	2	TN	15.83	15.97	2.000	 	 	61	0	
Standard	AUTO 0-10 TN	TN Std 3		4/10/2021 5:20:53 PM	1	TN	34.45	34.26	4.000	 	 	61	0	
Standard	AUTO 0-10 TN	TN Std 3		4/10/2021 5:23:54 PM	2	TN	34.06	34.26	4.000	 	 	61	0	
Standard	AUTO 0-10 TN	TN Std 3		4/10/2021 5:31:19 PM	1	TN	50.99	51.56	6.000	 	 	61	0	
Standard	AUTO 0-10 TN	TN Std 3		4/10/2021 5:34:36 PM	2	TN	52.12	51.56	6.000	 	 	61	0	
Standard	AUTO 0-10 TN	TN Std 3		4/10/2021 5:42:19 PM	1	TN	71.80	71.16	8.000	 	 	61	0	
Standard	AUTO 0-10 TN	TN Std 3		4/10/2021 5:45:37 PM	2	TN	70.51	71.16	8.000	 	 	61	0	
Standard	AUTO 0-10 TN	TN Std 3		4/10/2021 5:53:18 PM	1	TN	90.33	89.23	10.00	 	 	61	0	
Standard	AUTO 0-10 TN	TN Std 3		4/10/2021 5:56:50 PM	2	TN	88.13	89.23	10.00	 	 	61	0	
Unknown	FLUSH	FLUSH	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_15_51_38.cal	4/10/2021 6:03:38 PM	1	NPOC	0.000	0.06700	0.000	0.03027	NPOC:0.03027mg/L TN:0.05189mg/L	0	0	
Unknown	FLUSH	FLUSH	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_15_51_38.cal	4/10/2021 6:05:43 PM	2	NPOC	0.1340	0.06700	0.06053	0.03027	NPOC:0.03027mg/L TN:0.05189mg/L	0	0	
Unknown	FLUSH	FLUSH	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_16_54_24.cal	4/10/2021 6:03:38 PM	1	TN	0.3181	0.4663	0.03540	0.05189	NPOC:0.03027mg/L TN:0.05189mg/L	0	0	
Unknown	FLUSH	FLUSH	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_16_54_24.cal	4/10/2021 6:05:43 PM	2	TN	0.02000	0.4663	0.00223	0.05189	NPOC:0.03027mg/L TN:0.05189mg/L	0	1	
Unknown	FLUSH	FLUSH	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_16_54_24.cal	4/10/2021 6:11:32 PM	3	TN	0.6144	0.4663	0.06837	0.05189	NPOC:0.03027mg/L TN:0.05189mg/L	0	0	
Unknown	FLUSH	FLUSH	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_15_51_38.cal	4/10/2021 6:19:07 PM	1	NPOC	0.07660	0.1381	0.03460	0.06236	NPOC:0.06236mg/L TN:0.03020mg/L	0	0	
Unknown	FLUSH	FLUSH	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_15_51_38.cal	4/10/2021 6:21:14 PM	2	NPOC	0.1995	0.1381	0.09012	0.06236	NPOC:0.06236mg/L TN:0.03020mg/L	0	0	
Unknown	FLUSH	FLUSH	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_16_54_24.cal	4/10/2021 6:19:07 PM	1	TN	0.2772	0.2713	0.03085	0.03020	NPOC:0.06236mg/L TN:0.03020mg/L	0	0	
Unknown	FLUSH	FLUSH	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_16_54_24.cal	4/10/2021 6:21:14 PM	2	TN	0.2655	0.2713	0.02955	0.03020	NPOC:0.06236mg/L TN:0.03020mg/L	0	0	
Unknown	FLUSH	FLUSH	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_15_51_38.cal	4/10/2021 6:28:02 PM	1	NPOC	0.1166	0.1206	0.05267	0.05446	NPOC:0.05446mg/L TN:0.01225mg/L	0	0	
Unknown	FLUSH	FLUSH	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_15_51_38.cal	4/10/2021 6:30:07 PM	2	NPOC	0.1245	0.1206	0.05624	0.05446	NPOC:0.05446mg/L TN:0.01225mg/L	0	0	
Unknown	FLUSH	FLUSH	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_16_54_24.cal	4/10/2021 6:28:02 PM	1	TN	0.08670	0.1101	0.00965	0.01225	NPOC:0.05446mg/L TN:0.01225mg/L	0	0	
Unknown	FLUSH	FLUSH	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_16_54_24.cal	4/10/2021 6:30:07 PM	2	TN	0.1335	0.1101	0.01486	0.01225	NPOC:0.05446mg/L TN:0.01225mg/L	0	0	
Unknown	FLUSH	FLUSH	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_15_51_38.cal	4/10/2021 6:36:55 PM	1	NPOC	0.1688	0.1589	0.07625	0.07178	NPOC:0.07178mg/L TN:0.02457mg/L	0	0	
Unknown	FLUSH	FLUSH	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_15_51_38.cal	4/10/2021 6:39:13 PM	2	NPOC	0.1490	0.1589	0.06731	0.07178	NPOC:0.07178mg/L TN:0.02457mg/L	0	0	
Unknown	FLUSH	FLUSH	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_16_54_24.cal	4/10/2021 6:36:55 PM	1	TN	0.2072	0.2208	0.02306	0.02457	NPOC:0.07178mg/L TN:0.02457mg/L	0	0	
Unknown	FLUSH	FLUSH	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_16_54_24.cal	4/10/2021 6:39:13 PM	2	TN	0.2344	0.2208	0.02609	0.02457	NPOC:0.07178mg/L TN:0.02457mg/L	0	0	
Unknown	FLUSH	FLUSH	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_15_51_38.cal	4/10/2021 6:46:16 PM	1	NPOC	0.1633	0.1880	0.07377	0.08495	NPOC:0.08495mg/L TN:0.02407mg/L	0	0	
Unknown	FLUSH	FLUSH	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_15_51_38.cal	4/10/2021 6:48:22 PM	2	NPOC	0.2128	0.1880	0.09613	0.08495	NPOC:0.08495mg/L TN:0.02407mg/L	0	0	
Unknown	FLUSH	FLUSH	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_16_54_24.cal	4/10/2021 6:46:16 PM	1	TN	0.1918	0.2163	0.02134	0.02407	NPOC:0.08495mg/L TN:0.02407mg/L	0	0	
Unknown	FLUSH	FLUSH	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_16_54_24.cal	4/10/2021 6:48:22 PM	2	TN	0.000	0.2163	0.000	0.02407	NPOC:0.08495mg/L TN:0.02407mg/L	0	1	
Unknown	FLUSH	FLUSH	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_16_54_24.cal	4/10/2021 6:53:48 PM	3	TN	0.2407	0.2163	0.02679	0.02407	NPOC:0.08495mg/L TN:0.02407mg/L	0	0	
Unknown	CIG	62	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_15_51_38.cal	4/10/2021 7:03:25 PM	1	NPOC	4.417	4.438	1.995	2.005	NPOC:2.005mg/L TN:0.4124mg/L	62	0	
Unknown	CIG	62	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_15_51_38.cal	4/10/2021 7:05:43 PM	2	NPOC	4.460	4.438	2.015	2.005	NPOC:2.005mg/L TN:0.4124mg/L	62	0	
Unknown	CIG	62	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_16_54_24.cal	4/10/2021 7:03:25 PM	1	TN	3.783	3.706	0.4210	0.4124	NPOC:2.005mg/L TN:0.4124mg/L	62	0	
Unknown	CIG	62	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_16_54_24.cal	4/10/2021 7:05:43 PM	2	TN	3.327	3.706	0.3702	0.4124	NPOC:2.005mg/L TN:0.4124mg/L	62	1	
Unknown	CIG	62	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_16_54_24.cal	4/10/2021 7:11:35 PM	3	TN	3.628	3.706	0.4037	0.4124	NPOC:2.005mg/L TN:0.4124mg/L	62	0	
Unknown	CIG	63	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_15_51_38.cal	4/10/2021 7:20:59 PM	1	NPOC	9.253	9.261	4.180	4.184	NPOC:4.184mg/L TN:0.3310mg/L	63	0	
Unknown	CIG	63	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_15_51_38.cal	4/10/2021 7:23:27 PM	2	NPOC	9.270	9.261	4.187	4.184	NPOC:4.184mg/L TN:0.3310mg/L	63	0	
Unknown	CIG	63	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_16_54_24.cal	4/10/2021 7:20:59 PM	1	TN	3.024	2.974	0.3365	0.3310	NPOC:4.184mg/L TN:0.3310mg/L	63	0	
Unknown	CIG	63	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_16_54_24.cal	4/10/2021 7:23:27 PM	2	TN	2.925	2.974	0.3255	0.3310	NPOC:4.184mg/L TN:0.3310mg/L	63	0	
Unknown	CIG	64	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_15_51_38.cal	4/10/2021 7:32:22 PM	1	NPOC	4.468	4.183	2.018	1.890	NPOC:1.890mg/L TN:0.4026mg/L	64	1	
Unknown	CIG	64	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_15_51_38.cal	4/10/2021 7:34:43 PM	2	NPOC	4.134	4.183	1.867	1.890	NPOC:1.890mg/L TN:0.4026mg/L	64	0	
Unknown	CIG	64	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_15_51_38.cal	4/10/2021 7:37:08 PM	3	NPOC	4.232	4.183	1.912	1.890	NPOC:1.890mg/L TN:0.4026mg/L	64	0	
Unknown	CIG	64	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_16_54_24.cal	4/10/2021 7:32:22 PM	1	TN	3.325	3.618	0.3700	0.4026	NPOC:1.890mg/L TN:0.4026mg/L	64	1	
Unknown	CIG	64	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_16_54_24.cal	4/10/2021 7:34:43 PM	2	TN	3.536	3.618	0.3935	0.4026	NPOC:1.890mg/L TN:0.4026mg/L	64	0	
Unknown	CIG	64	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_16_54_24.cal	4/10/2021 7:37:08 PM	3	TN	3.700	3.618	0.4118	0.4026	NPOC:1.890mg/L TN:0.4026mg/L	64	0	
Unknown	CIG	65	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_15_51_38.cal	4/10/2021 7:46:22 PM	1	NPOC	9.679	9.249	4.372	4.178	NPOC:4.178mg/L TN:0.3720mg/L	65	1	
Unknown	CIG	65	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_15_51_38.cal	4/10/2021 7:48:41 PM	2	NPOC	9.229	9.249	4.169	4.178	NPOC:4.178mg/L TN:0.3720mg/L	65	0	
Unknown	CIG	65	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_15_51_38.cal	4/10/2021 7:51:15 PM	3	NPOC	9.269	9.249	4.187	4.178	NPOC:4.178mg/L TN:0.3720mg/L	65	0	
Unknown	CIG	65	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_16_54_24.cal	4/10/2021 7:46:22 PM	1	TN	4.005	3.343	0.4457	0.3720	NPOC:4.178mg/L TN:0.3720mg/L	65	1	
Unknown	CIG	65	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_16_54_24.cal	4/10/2021 7:48:41 PM	2	TN	3.296	3.343	0.3668	0.3720	NPOC:4.178mg/L TN:0.3720mg/L	65	0	
Unknown	CIG	65	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_16_54_24.cal	4/10/2021 7:51:15 PM	3	TN	3.390	3.343	0.3773	0.3720	NPOC:4.178mg/L TN:0.3720mg/L	65	0	
Unknown	CIG	66	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_15_51_38.cal	4/10/2021 8:00:03 PM	1	NPOC	4.345	4.096	1.963	1.850	NPOC:1.850mg/L TN:0.5832mg/L	66	1	
Unknown	CIG	66	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_15_51_38.cal	4/10/2021 8:02:54 PM	2	NPOC	4.110	4.096	1.857	1.850	NPOC:1.850mg/L TN:0.5832mg/L	66	0	
Unknown	CIG	66	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_15_51_38.cal	4/10/2021 8:05:20 PM	3	NPOC	4.082	4.096	1.844	1.850	NPOC:1.850mg/L TN:0.5832mg/L	66	0	
Unknown	CIG	66	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_16_54_24.cal	4/10/2021 8:00:03 PM	1	TN	4.897	5.241	0.5450	0.5832	NPOC:1.850mg/L TN:0.5832mg/L	66	1	
Unknown	CIG	66	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_16_54_24.cal	4/10/2021 8:02:54 PM	2	TN	5.307	5.241	0.5906	0.5832	NPOC:1.850mg/L TN:0.5832mg/L	66	0	
Unknown	CIG	66	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_16_54_24.cal	4/10/2021 8:05:21 PM	3	TN	5.174	5.241	0.5758	0.5832	NPOC:1.850mg/L TN:0.5832mg/L	66	0	
Unknown	CIG	67	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_15_51_38.cal	4/10/2021 8:14:10 PM	1	NPOC	8.066	8.014	3.644	3.620	NPOC:3.620mg/L TN:0.4027mg/L	67	0	
Unknown	CIG	67	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_15_51_38.cal	4/10/2021 8:16:32 PM	2	NPOC	7.962	8.014	3.597	3.620	NPOC:3.620mg/L TN:0.4027mg/L	67	0	
Unknown	CIG	67	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_16_54_24.cal	4/10/2021 8:14:10 PM	1	TN	3.662	3.619	0.4075	0.4027	NPOC:3.620mg/L TN:0.4027mg/L	67	0	
Unknown	CIG	67	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_16_54_24.cal	4/10/2021 8:16:32 PM	2	TN	3.575	3.619	0.3978	0.4027	NPOC:3.620mg/L TN:0.4027mg/L	67	0	
Unknown	CIG	68	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_15_51_38.cal	4/10/2021 8:25:36 PM	1	NPOC	3.831	3.876	1.731	1.751	NPOC:1.751mg/L TN:0.4131mg/L	68	0	
Unknown	CIG	68	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_15_51_38.cal	4/10/2021 8:28:05 PM	2	NPOC	3.921	3.876	1.771	1.751	NPOC:1.751mg/L TN:0.4131mg/L	68	0	
Unknown	CIG	68	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_16_54_24.cal	4/10/2021 8:25:36 PM	1	TN	3.809	3.712	0.4239	0.4131	NPOC:1.751mg/L TN:0.4131mg/L	68	0	
Unknown	CIG	68	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_16_54_24.cal	4/10/2021 8:28:05 PM	2	TN	3.323	3.712	0.3698	0.4131	NPOC:1.751mg/L TN:0.4131mg/L	68	1	
Unknown	CIG	68	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_16_54_24.cal	4/10/2021 8:33:59 PM	3	TN	3.615	3.712	0.4023	0.4131	NPOC:1.751mg/L TN:0.4131mg/L	68	0	
Unknown	CIG	69	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_15_51_38.cal	4/10/2021 8:42:38 PM	1	NPOC	7.977	7.920	3.603	3.577	NPOC:3.577mg/L TN:0.3768mg/L	69	0	
Unknown	CIG	69	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_15_51_38.cal	4/10/2021 8:44:59 PM	2	NPOC	7.530	7.920	3.401	3.577	NPOC:3.577mg/L TN:0.3768mg/L	69	1	
Unknown	CIG	69	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_15_51_38.cal	4/10/2021 8:47:25 PM	3	NPOC	7.862	7.920	3.551	3.577	NPOC:3.577mg/L TN:0.3768mg/L	69	0	
Unknown	CIG	69	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_16_54_24.cal	4/10/2021 8:42:39 PM	1	TN	3.431	3.386	0.3818	0.3768	NPOC:3.577mg/L TN:0.3768mg/L	69	0	
Unknown	CIG	69	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_16_54_24.cal	4/10/2021 8:44:59 PM	2	TN	3.001	3.386	0.3340	0.3768	NPOC:3.577mg/L TN:0.3768mg/L	69	1	
Unknown	CIG	69	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_16_54_24.cal	4/10/2021 8:47:26 PM	3	TN	3.340	3.386	0.3717	0.3768	NPOC:3.577mg/L TN:0.3768mg/L	69	0	
Unknown	CIG	70	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_15_51_38.cal	4/10/2021 8:56:21 PM	1	NPOC	4.085	4.052	1.845	1.830	NPOC:1.830mg/L TN:0.5752mg/L	70	0	
Unknown	CIG	70	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_15_51_38.cal	4/10/2021 8:58:58 PM	2	NPOC	4.019	4.052	1.815	1.830	NPOC:1.830mg/L TN:0.5752mg/L	70	0	
Unknown	CIG	70	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_16_54_24.cal	4/10/2021 8:56:21 PM	1	TN	5.131	5.168	0.5710	0.5752	NPOC:1.830mg/L TN:0.5752mg/L	70	0	
Unknown	CIG	70	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_16_54_24.cal	4/10/2021 8:58:59 PM	2	TN	5.206	5.168	0.5793	0.5752	NPOC:1.830mg/L TN:0.5752mg/L	70	0	
Unknown	CIG	71	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_15_51_38.cal	4/10/2021 9:08:12 PM	1	NPOC	15.65	15.49	7.069	6.997	NPOC:6.997mg/L TN:0.9286mg/L	71	0	
Unknown	CIG	71	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_15_51_38.cal	4/10/2021 9:10:43 PM	2	NPOC	15.33	15.49	6.925	6.997	NPOC:6.997mg/L TN:0.9286mg/L	71	0	
Unknown	CIG	71	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_16_54_24.cal	4/10/2021 9:08:12 PM	1	TN	8.407	8.345	0.9356	0.9286	NPOC:6.997mg/L TN:0.9286mg/L	71	0	
Unknown	CIG	71	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_16_54_24.cal	4/10/2021 9:10:43 PM	2	TN	8.282	8.345	0.9217	0.9286	NPOC:6.997mg/L TN:0.9286mg/L	71	0	
Unknown	CIG	72	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_15_51_38.cal	4/10/2021 9:19:37 PM	1	NPOC	3.882	3.820	1.754	1.725	NPOC:1.725mg/L TN:0.2742mg/L	72	0	
Unknown	CIG	72	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_15_51_38.cal	4/10/2021 9:21:59 PM	2	NPOC	3.757	3.820	1.697	1.725	NPOC:1.725mg/L TN:0.2742mg/L	72	0	
Unknown	CIG	72	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_16_54_24.cal	4/10/2021 9:19:37 PM	1	TN	2.436	2.464	0.2711	0.2742	NPOC:1.725mg/L TN:0.2742mg/L	72	0	
Unknown	CIG	72	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_16_54_24.cal	4/10/2021 9:21:59 PM	2	TN	2.492	2.464	0.2773	0.2742	NPOC:1.725mg/L TN:0.2742mg/L	72	0	
Unknown	CIG	73	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_15_51_38.cal	4/10/2021 9:31:35 PM	1	NPOC	16.26	16.10	7.345	7.273	NPOC:7.273mg/L TN:0.6333mg/L	73	0	
Unknown	CIG	73	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_15_51_38.cal	4/10/2021 9:33:59 PM	2	NPOC	15.94	16.10	7.200	7.273	NPOC:7.273mg/L TN:0.6333mg/L	73	0	
Unknown	CIG	73	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_16_54_24.cal	4/10/2021 9:31:35 PM	1	TN	5.973	5.691	0.6647	0.6333	NPOC:7.273mg/L TN:0.6333mg/L	73	1	
Unknown	CIG	73	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_16_54_24.cal	4/10/2021 9:33:59 PM	2	TN	5.743	5.691	0.6391	0.6333	NPOC:7.273mg/L TN:0.6333mg/L	73	0	
Unknown	CIG	73	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_16_54_24.cal	4/10/2021 9:39:56 PM	3	TN	5.639	5.691	0.6275	0.6333	NPOC:7.273mg/L TN:0.6333mg/L	73	0	
Unknown	CIG	74	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_15_51_38.cal	4/10/2021 9:48:49 PM	1	NPOC	4.224	3.958	1.908	1.788	NPOC:1.788mg/L TN:0.3613mg/L	74	1	
Unknown	CIG	74	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_15_51_38.cal	4/10/2021 9:51:14 PM	2	NPOC	4.014	3.958	1.813	1.788	NPOC:1.788mg/L TN:0.3613mg/L	74	0	
Unknown	CIG	74	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_15_51_38.cal	4/10/2021 9:53:38 PM	3	NPOC	3.902	3.958	1.763	1.788	NPOC:1.788mg/L TN:0.3613mg/L	74	0	
Unknown	CIG	74	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_16_54_24.cal	4/10/2021 9:48:49 PM	1	TN	3.291	3.247	0.3662	0.3613	NPOC:1.788mg/L TN:0.3613mg/L	74	0	
